Respondent ID,RLH,500 kWh gratis per jaar,1.000 kWh gratis per jaar,1.500 kWh gratis per jaar,50 euro korting per jaar op je energierekening,100 euro korting per jaar op je energierekening,150 euro korting per jaar op je energierekening,5% korting op het stroomtarief per jaar,10% korting op het stroomtarief per jaar,15% korting op het stroomtarief per jaar,20% korting op het stroomtarief per jaar,100 euro korting per jaar op energiebesparende producten,250 euro korting op Plug-In Thuisbatterij,500 euro korting op een Plug-In Thuisbatterij,Eenmalige cadeaukaart (zoals bijv. Bol.com of Coolblue) t.w.v. 100 euro,Eenmalige cadeaukaart (zoals bijv. Bol.com of Coolblue) t.w.v. 200 euro,Eenmalige cadeaukaart (zoals bijv. Bol.com of Coolblue) t.w.v. 300 euro,Gratis Stroom in de lente- en zomerweekenden van 12:00 tot 17:00 t.w.v. 20 euro,"Gratis Wifiversterker t.w.v. 2,50 euro per maand",Gratis Wifiversterker t.w.v. 79 euro,"2,50 euro korting per maand op Internet voor thuis",5 euro korting per maand op Internet voor thuis,"7,50 euro korting per maand op Internet voor thuis",Gratis hogere internet snelheid t.w.v. 5 euro per maand,"Gratis TV Plus-Pakket t.w.v. 4,99 euro per maand","Gratis TV opnemen pakket t.w.v. 4,99 euro per maand","Gratis TV Kids pakket t.w.v. 4,99 euro per maand","5 euro korting per maand op Streaming diensten (Bijv. Netflix, Videoland, Disney+ etc.)","2,50 euro korting per maand op TV Sport pakket (Viaplay, Ziggo Sport, ESPN)","5 euro korting op TV Sport pakket (Viaplay, Ziggo Sport, ESPN)",Gratis 3 GB Extra Data Mobiel,Gratis 5 GB Extra Data Mobiel,Gratis 10 GB Extra Data Mobiel,Gratis 15 GB Extra Data Mobiel,Gratis Dubbele Data mobiel,1 euro korting per maand op Onbeperkt Data abonnement (van 20 euro p/mnd),"2,50 euro korting per maand op Onbeperkt Data abonnement (van 20 euro p/mnd)",5 euro korting per maand op Onbeperkt Data abonnement (van 20 euro p/mnd),"1 euro korting per maand op Mobiel abonnement (van 5,50 tot 10 euro p/mnd)","2,50 euro korting per maand op Mobiel abonnement (van 5,50 tot 10 euro p/mnd)","5 euro korting per maand op Mobiel abonnement (van 5,50 tot 10 euro p/mnd)"
17,0.250064695031778,-41.84423121535616,-44.975240420307209,-40.423231627117275,6.8341862857886033,17.352020321384337,12.881509378896727,-42.767475326018186,-12.884076076771143,-21.078688709610216,-10.743332163263924,7.4730758107241027,36.801315732902076,55.024759579692791,24.653329328929306,17.82614877056243,47.726110670488588,-6.0196586404504364,-4.4061679610711364,51.467945062853566,-5.2587013821661666,10.260733868848444,47.447876440379687,-17.45593582496932,-7.9883588408818662,0.93775153363063812,-22.523679030844789,-28.5988615328408,-8.0418363803367914,-29.215575346718261,-16.143885688310249,-22.340581536153657,-11.456113920340991,-26.5763648491461,-29.415001051234647,10.913642942986343,6.0191572997259106,23.957236808678438,6.9949779919719166,33.476522065518722,32.108697629946874
18,0.548544055239223,30.48462110227819,50.646907411101473,60.101989555696314,3.444165444766107,23.573383424313988,25.517404332597483,7.5885082975285769,21.98225511172361,32.468520487730082,47.924851027136746,12.605831349983301,28.098716639794752,49.731627880497925,12.378439056090114,31.865063427365637,27.168035068209043,10.051399939831105,-27.932691513411744,-5.7776504851647354,-34.247586093884905,-24.309883918784628,-16.849001310647303,-19.525634015146537,-17.468029657828684,-39.898010444303679,-12.249936443071588,-16.212087175751197,-32.853670910815239,-30.470416745673511,-15.865331760252325,-13.669024527595312,-7.62623835488096,-4.1378695537978869,-0.039615771918460094,-31.502190140907675,-25.869581776241059,-20.408844237868038,-31.613267242303703,-28.199296456397605,-18.905861019997896
19,0.575923890393128,26.541668820725302,46.447506977144037,52.698653158046355,2.33884587631485,11.633147567031921,21.763451931755728,19.210906749272038,30.471771841866264,34.788238447770773,45.855235765669086,-16.295553071510476,-42.559893444685557,-47.301346841953645,-5.561282154726495,-0.089217641365039346,4.7057257240268049,-11.426766081487173,-3.9735265281474557,10.205702230394621,-5.326840866255754,0.73771292351680262,11.712963185305396,11.046641249676846,-23.523292869420313,-27.564313003476538,-31.133594021248815,-12.593027029005265,-18.83824158111987,-20.754140270977629,-8.1440328161946276,-5.9665488697310733,-2.2272005212839128,1.9407398444775958,-7.24354124513095,-10.898522055030506,-7.9600311898185172,-4.9767844468453593,-11.082750659952984,-7.300847132446771,0.6423820488202111
20,0.558522962512446,33.204501892348588,49.085545455662626,61.203333646472821,8.2796488389425136,31.099022979897505,38.469932512661408,26.280986514652316,39.841061010139,41.141730979028146,55.533385527213568,-6.7613100237829142,-33.990800581150062,-25.425193610394917,-7.1236609571915848,2.60559470934291,5.6765276307518855,-27.50604073822139,-38.796666353527172,-28.508596460831352,6.5069384936890327,13.936365612342806,27.739651666078508,0.96807654482044669,-31.028104680894533,-31.4367410877095,-34.866266076270129,-14.087986335547699,-12.855510646079974,-10.912176700652829,-24.62031325446835,-21.28869699141892,-25.412256231214528,-21.41461879680169,-14.699242920869995,-16.512524916966164,-7.1986793837005383,-14.203532942895027,-4.025898742279991,1.3383553954060834,9.76415902341906
21,0.62659926929072,-2.5984027083251684,7.00261608004495,13.224825140621645,19.681045074332104,40.407911266426538,51.3500560814783,-4.1776644839394281,9.1761018499570639,23.5819412136571,30.019045040218817,-4.5869351874932134,-42.602311189975282,-44.00424696854634,27.229633271584035,40.346719996418059,55.995753031453667,24.083054117564913,-20.944412256251582,-4.5998594889261444,-18.772817751366048,9.6596313175155331,13.621888685893978,-18.57114366123151,0.52238749588485567,-2.3935129455310942,-23.145134670680847,10.087740475795133,-13.105297716347028,-0.36085430596810442,-23.936626938673665,-14.632934022393865,-10.719912796518091,-8.970564261033191,-7.2186671880468074,-33.419237467399107,-19.812011116639759,2.0128801663143294,-37.979083777287322,-21.058144775853574,-0.39345462673383519
22,0.267746900050952,33.534480069974521,-2.4935760215515788,4.5867985563265359,40.83803636445343,53.3782816703543,48.494775008137687,1.9239607983016762,-8.2607558030404533,-12.76114235086018,-16.318114946426984,16.950554804792958,-22.838251071841135,-34.807937457943538,24.768139588327212,-1.331773223222299,-39.808020413596005,-30.813762791340835,-34.525383657587433,-36.277389189823552,27.082387391763273,-2.4464072074278183,42.082668909636844,-46.621718329645695,-27.729882534510896,14.379982224241168,13.036589476937701,35.971302977003539,14.977725343196283,15.0683054043882,-2.4017792955397157,-9.78942471646158,-13.79359353125826,-33.978807434587971,-9.529224039932215,12.970968798918003,4.9745347673898426,-7.4688052991219784,-15.061251120957904,0.51419203293830151,3.5233162495965598
23,0.582621059840327,19.867309039529715,38.90753582637123,46.004334036769322,0.036855918856629179,20.17722055355906,26.292926430731704,25.913957208230077,38.464607048992832,53.105027180010993,65.857650631736618,-13.292633507780922,-30.424497898992929,-15.309352869289249,-1.505332271480389,12.502662974656779,20.397600472487188,22.51331444471305,-34.142349368263375,-17.665380226595509,-24.950858894328888,-5.2380532824613786,5.5294132624121959,-13.61074289949523,-23.029087658677067,-21.362781752853962,-33.311546275845885,-8.6487730582732123,-30.02801022468012,-17.647430664780273,-18.197409645556682,-4.3283370064246425,-1.0054701261149759,2.4990177754745631,8.997915000068236,-33.3035035846075,-16.370417222298808,2.3258923551011588,-32.504205229477037,-11.732695210155795,-1.7843712812673935
24,0.6268381137062,27.515598294983072,33.9922843273941,42.614054804530809,8.7309928705460162,25.13220151150075,33.761583148579632,0.89531230678152307,9.1484565286953341,19.382735952732233,25.27808110249083,4.42129777825514,-7.570930963603562,2.8869688309795412,31.219977993863079,44.180023652644721,61.227603638109095,-1.1429213956079536,-11.42880762694098,0.18618888293598024,-14.979496919669026,-0.20505487877719852,4.5063188415994651,-24.205015021841373,-17.098040951475653,6.5660316506711238,-28.2262671800319,-9.4845975863669825,-37.025951333402475,-38.772396361890912,-18.874324540265306,-17.791265767988346,-13.83880429403173,-13.375787980658618,-21.580971022347953,-26.264165408234863,-20.682410936531038,-12.669914868714553,-26.279760031764912,-14.818512866703385,-5.3303141804438932
25,0.455339302609647,17.784398179931188,41.525284600263724,56.009801512592837,16.890311623426438,35.661764980942564,44.6253999547969,5.5547608536718656,36.087548430287178,39.276589804606367,61.370540051738111,17.816277448461104,-15.793457244504378,-13.066655808621626,4.1108849105819427,18.523914874330728,30.61775128183255,-12.089870116216082,-31.978265014441494,-21.017669349340242,-27.852734836156543,2.2570437399824881,11.86073850209158,-9.1097255458308712,-2.6738609177822545,-10.628865959995023,-34.298262224803842,4.9566678552567325,-26.702566949563646,-14.408519554086046,-34.470333674530792,-19.508948954872341,-10.655459080940595,-5.4720353110895346,-11.58066237926875,-35.636098306509382,-20.344405821851435,-3.7585819918019889,-38.629459948261896,-23.999273615132363,-21.253965999193309
26,0.630961738633805,14.836380923201878,18.981953514496261,28.475057032713732,18.202373161052151,32.21330276895084,37.7524606240261,28.735287492535392,41.411454097421377,49.176421709738726,56.989585991841317,-10.881133931956434,-17.177517059337813,-17.980739353568616,1.0386577071154535,9.831850249877915,16.03638194365956,35.069536990544179,-42.367959135628489,-35.654269545526795,-3.7265364433248083,5.271715870434444,17.328812023856674,-11.202108108481818,-26.04661833934264,-39.491612372495574,-43.010414008158676,9.8713470079754426,-29.313409556257117,-22.033409952955772,-25.481985784071782,-16.920048589233392,-13.452233305457513,-8.4428758146477509,-9.4757597970702,-24.408270006023521,-9.6944914352288052,-0.27620543807830328,-17.341963546730955,-2.3748400242880883,5.5318224384233794
